Area	Consumption Segment	Country	Measure Names	"Sector, Category or Product"	Measure Values
Rural	Low	Peru	$PPP	Energy	111.5683705
Rural	Low	Peru	Local Currency	Energy	189.6287428
Rural	All	Peru	US$	Energy	114.9770411
Rural	All	Peru	$PPP	Energy	191.1110157
Rural	All	Peru	Local Currency	Energy	324.8245133
Urban	Higher	Peru	US$	Energy	168.2513435
Urban	Higher	Peru	$PPP	Energy	279.6617901
Urban	Higher	Peru	Local Currency	Energy	475.3310768
Urban	Middle	Peru	US$	Energy	706.5680095
Urban	Middle	Peru	$PPP	Energy	1174.433857
Urban	Middle	Peru	Local Currency	Energy	1996.142948
Urban	Lowest	Peru	US$	Energy	50.7064824
Urban	Lowest	Peru	$PPP	Energy	84.28262944
Urban	Lowest	Peru	Local Currency	Energy	143.2521511
Urban	Low	Peru	US$	Energy	796.5884353
Urban	Low	Peru	$PPP	Energy	1324.062817
Urban	Low	Peru	Local Currency	Energy	2250.461903
Urban	All	Peru	US$	Energy	1722.114271
Urban	All	Peru	$PPP	Energy	2862.441093
Urban	All	Peru	Local Currency	Energy	4865.188079
National	Higher	Philippines	US$	Energy	23.77765548
National	Higher	Philippines	$PPP	Energy	38.96740318
National	Higher	Philippines	Local Currency	Energy	1072.602049
National	Middle	Philippines	US$	Energy	863.4554174
National	Middle	Philippines	$PPP	Energy	1415.05185
National	Middle	Philippines	Local Currency	Energy	38950.18376
National	Lowest	Philippines	US$	Energy	1709.728116
National	Lowest	Philippines	$PPP	Energy	2801.944242
National	Lowest	Philippines	Local Currency	Energy	77125.26086
National	Low	Philippines	US$	Energy	2617.095469
National	Low	Philippines	$PPP	Energy	4288.960045
National	Low	Philippines	Local Currency	Energy	118056.2972
National	All	Philippines	US$	Energy	5214.056658
National	All	Philippines	$PPP	Energy	8544.92354
National	All	Philippines	Local Currency	Energy	235204.3439
Rural	Higher	Philippines	US$	Energy	0
Rural	Higher	Philippines	$PPP	Energy	0
Rural	Higher	Philippines	Local Currency	Energy	0
Rural	Middle	Philippines	US$	Energy	42.71238
Rural	Middle	Philippines	$PPP	Energy	69.99809271
Rural	Middle	Philippines	Local Currency	Energy	1926.741111
Rural	Lowest	Philippines	US$	Energy	1024.424331
Rural	Lowest	Philippines	$PPP	Energy	1678.851642
Rural	Lowest	Philippines	Local Currency	Energy	46211.43738
Rural	Low	Philippines	US$	Energy	607.7997616
Rural	Low	Philippines	$PPP	Energy	996.0771107
Rural	Low	Philippines	Local Currency	Energy	27417.64303
Rural	All	Philippines	US$	Energy	1674.936473
Rural	All	Philippines	$PPP	Energy	2744.926846
Rural	All	Philippines	Local Currency	Energy	75555.82152
Urban	Higher	Philippines	US$	Energy	23.77765548
Urban	Higher	Philippines	$PPP	Energy	38.96740318
Urban	Higher	Philippines	Local Currency	Energy	1072.602049
Urban	Middle	Philippines	US$	Energy	820.7430374
Urban	Middle	Philippines	$PPP	Energy	1345.053758
Urban	Middle	Philippines	Local Currency	Energy	37023.44265
Urban	Lowest	Philippines	US$	Energy	685.303785
Urban	Lowest	Philippines	$PPP	Energy	1123.092599
Urban	Lowest	Philippines	Local Currency	Energy	30913.82348
Urban	Low	Philippines	US$	Energy	2009.295707
Urban	Low	Philippines	$PPP	Energy	3292.882934
Urban	Low	Philippines	Local Currency	Energy	90638.65422
Urban	All	Philippines	US$	Energy	3539.120185
Urban	All	Philippines	$PPP	Energy	5799.996694
Urban	All	Philippines	Local Currency	Energy	159648.5224
National	Higher	Romania	US$	Energy	247.8388365
National	Higher	Romania	$PPP	Energy	389.7238111
National	Higher	Romania	Local Currency	Energy	787.6318223
National	Middle	Romania	US$	Energy	3521.354456
National	Middle	Romania	$PPP	Energy	5537.290678
National	Middle	Romania	Local Currency	Energy	11190.86446
National	Lowest	Romania	US$	Energy	44.2026194
National	Lowest	Romania	$PPP	Energy	69.50812689
National	Lowest	Romania	Local Currency	Energy	140.4759244
National	Low	Romania	US$	Energy	1995.498374
National	Low	Romania	$PPP	Energy	3137.898978
National	Low	Romania	Local Currency	Energy	6341.693834
National	All	Romania	US$	Energy	5808.894286
National	All	Romania	$PPP	Energy	9134.421593
National	All	Romania	Local Currency	Energy	18460.66604
Rural	Higher	Romania	US$	Energy	71.24484826
Rural	Higher	Romania	$PPP	Energy	112.0317307
Rural	Higher	Romania	Local Currency	Energy	226.4161278
Rural	Middle	Romania	US$	Energy	1230.1596
Rural	Middle	Romania	$PPP	Energy	1934.412275
Rural	Middle	Romania	Local Currency	Energy	3909.447208
Rural	Lowest	Romania	US$	Energy	35.55652457
Rural	Lowest	Romania	$PPP	Energy	55.91223903
Rural	Lowest	Romania	Local Currency	Energy	112.9986351
Rural	Low	Romania	US$	Energy	1106.370561
Rural	Low	Romania	$PPP	Energy	1739.75539
Rural	Low	Romania	Local Currency	Energy	3516.045644
Rural	All	Romania	US$	Energy	2443.331534
Rural	All	Romania	$PPP	Energy	3842.111635
Rural	All	Romania	Local Currency	Energy	7764.907614
Urban	Higher	Romania	US$	Energy	176.5939883
Urban	Higher	Romania	$PPP	Energy	277.6920805
Urban	Higher	Romania	Local Currency	Energy	561.2156947
Urban	Middle	Romania	US$	Energy	2291.194856
Urban	Middle	Romania	$PPP	Energy	3602.878403
Urban	Middle	Romania	Local Currency	Energy	7281.417252
Urban	Lowest	Romania	US$	Energy	8.646094846
Urban	Lowest	Romania	$PPP	Energy	13.59588789
Urban	Lowest	Romania	Local Currency	Energy	27.47728942
Urban	Low	Romania	US$	Energy	889.1278131
Urban	Low	Romania	$PPP	Energy	1398.143587
Urban	Low	Romania	Local Currency	Energy	2825.64819
Urban	All	Romania	US$	Energy	3365.562752
Urban	All	Romania	$PPP	Energy	5292.309959
Urban	All	Romania	Local Currency	Energy	10695.75843
National	Higher	Russian Federation	US$	Energy	9787.766708
National	Higher	Russian Federation	$PPP	Energy	17071.67305
National	Higher	Russian Federation	Local Currency	Energy	297234.8994
National	Middle	Russian Federation	US$	Energy	8147.239405
National	Middle	Russian Federation	$PPP	Energy	14210.29041
National	Middle	Russian Federation	Local Currency	Energy	247415.3663
National	Lowest	Russian Federation	US$	Energy	40.69641245
National	Lowest	Russian Federation	$PPP	Energy	70.98206038
National	Lowest	Russian Federation	Local Currency	Energy	1235.868653
National	Low	Russian Federation	US$	Energy	2227.151666
National	Low	Russian Federation	$PPP	Energy	3884.563885
National	Low	Russian Federation	Local Currency	Energy	67634.1418
National	All	Russian Federation	US$	Energy	20202.85419
National	All	Russian Federation	$PPP	Energy	35237.5094
National	All	Russian Federation	Local Currency	Energy	613520.2761
Rural	Higher	Russian Federation	US$	Energy	946.02935
Rural	Higher	Russian Federation	$PPP	Energy	1650.049928
Rural	Higher	Russian Federation	Local Currency	Energy	28729.0193
Rural	Middle	Russian Federation	US$	Energy	1541.334283
Rural	Middle	Russian Federation	$PPP	Energy	2688.37169
Rural	Middle	Russian Federation	Local Currency	Energy	46807.2395
Rural	Lowest	Russian Federation	US$	Energy	18.62917635
Rural	Lowest	Russian Federation	$PPP	Energy	32.49272457
Rural	Lowest	Russian Federation	Local Currency	Energy	565.7308275
Rural	Low	Russian Federation	US$	Energy	658.043767
Rural	Low	Russian Federation	$PPP	Energy	1147.749878
Rural	Low	Russian Federation	Local Currency	Energy	19983.47312
Rural	All	Russian Federation	US$	Energy	3164.036576
Rural	All	Russian Federation	$PPP	Energy	5518.66422
Rural	All	Russian Federation	Local Currency	Energy	96085.46274
Urban	Higher	Russian Federation	US$	Energy	8841.737358
Urban	Higher	Russian Federation	$PPP	Energy	15421.62312
Urban	Higher	Russian Federation	Local Currency	Energy	268505.8801
Urban	Middle	Russian Federation	US$	Energy	6605.905122
Urban	Middle	Russian Federation	$PPP	Energy	11521.91872
Urban	Middle	Russian Federation	Local Currency	Energy	200608.1268
Urban	Lowest	Russian Federation	US$	Energy	22.0672361
Urban	Lowest	Russian Federation	$PPP	Energy	38.48933582
Urban	Lowest	Russian Federation	Local Currency	Energy	670.1378259
Urban	Low	Russian Federation	US$	Energy	1569.107899
Urban	Low	Russian Federation	$PPP	Energy	2736.814007
Urban	Low	Russian Federation	Local Currency	Energy	47650.66868
Urban	All	Russian Federation	US$	Energy	17038.81762
Urban	All	Russian Federation	$PPP	Energy	29718.84518
Urban	All	Russian Federation	Local Currency	Energy	517434.8134
National	Higher	Rwanda	US$	Energy	3.613172046
National	Higher	Rwanda	$PPP	Energy	6.418437904
National	Higher	Rwanda	Local Currency	Energy	2106.952292
National	Middle	Rwanda	US$	Energy	23.15341472
National	Middle	Rwanda	$PPP	Energy	41.12972001
National	Middle	Rwanda	Local Currency	Energy	13501.47172
National	Lowest	Rwanda	US$	Energy	82.56702888
National	Lowest	Rwanda	$PPP	Energy	146.6720491
National	Lowest	Rwanda	Local Currency	Energy	48147.38644
National	Low	Rwanda	US$	Energy	40.54626529
National	Low	Rwanda	$PPP	Energy	72.02637535
National	Low	Rwanda	Local Currency	Energy	23643.78046
National	All	Rwanda	US$	Energy	149.8798809
National	All	Rwanda	$PPP	Energy	266.2465824
National	All	Rwanda	Local Currency	Energy	87399.59091
Rural	Higher	Rwanda	US$	Energy	0
Rural	Higher	Rwanda	$PPP	Energy	0
Rural	Higher	Rwanda	Local Currency	Energy	0
Rural	Middle	Rwanda	US$	Energy	0.01759493
Rural	Middle	Rwanda	$PPP	Energy	0.031255629
Rural	Middle	Rwanda	Local Currency	Energy	10.26014756
Rural	Lowest	Rwanda	US$	Energy	53.41854602
Rural	Lowest	Rwanda	$PPP	Energy	94.89269156
Rural	Lowest	Rwanda	Local Currency	Energy	31150.00519
Rural	Low	Rwanda	US$	Energy	3.097664083
Rural	Low	Rwanda	$PPP	Energy	5.502689688
Rural	Low	Rwanda	Local Currency	Energy	1806.343666
Rural	All	Rwanda	US$	Energy	56.53380504
Rural	All	Rwanda	$PPP	Energy	100.4266369
Rural	All	Rwanda	Local Currency	Energy	32966.60901
Urban	Higher	Rwanda	US$	Energy	3.613172046
Urban	Higher	Rwanda	$PPP	Energy	6.418437904
Urban	Higher	Rwanda	Local Currency	Energy	2106.952292
Urban	Middle	Rwanda	US$	Energy	23.13581979
Urban	Middle	Rwanda	$PPP	Energy	41.09846438
Urban	Middle	Rwanda	Local Currency	Energy	13491.21158
Urban	Lowest	Rwanda	US$	Energy	29.14848286
Urban	Lowest	Rwanda	$PPP	Energy	51.77935754
Urban	Lowest	Rwanda	Local Currency	Energy	16997.38125
Urban	Low	Rwanda	US$	Energy	37.44860121
Urban	Low	Rwanda	$PPP	Energy	66.52368566
Urban	Low	Rwanda	Local Currency	Energy	21837.43679
Urban	All	Rwanda	US$	Energy	93.3460759
Urban	All	Rwanda	$PPP	Energy	165.8199455
Urban	All	Rwanda	Local Currency	Energy	54432.98191
National	Higher	Sao Tome and Principe	US$	Energy	7.531705491
National	Higher	Sao Tome and Principe	$PPP	Energy	9.405565149
National	Higher	Sao Tome and Principe	Local Currency	Energy	139326.0172
National	Middle	Sao Tome and Principe	US$	Energy	22.71224073
National	Middle	Sao Tome and Principe	$PPP	Energy	28.36295977
National	Middle	Sao Tome and Principe	Local Currency	Energy	420144.6864
National	Lowest	Sao Tome and Principe	US$	Energy	0.400076595
National	Lowest	Sao Tome and Principe	$PPP	Energy	0.499614129
National	Lowest	Sao Tome and Principe	Local Currency	Energy	7400.85743
National	Low	Sao Tome and Principe	US$	Energy	10.06213468
National	Low	Sao Tome and Principe	$PPP	Energy	12.56555549
National	Low	Sao Tome and Principe	Local Currency	Energy	186135.4179
National	All	Sao Tome and Principe	US$	Energy	40.70615749
National	All	Sao Tome and Principe	$PPP	Energy	50.83369454
National	All	Sao Tome and Principe	Local Currency	Energy	753006.9789
Rural	Higher	Sao Tome and Principe	US$	Energy	0.380350389
Rural	Higher	Sao Tome and Principe	$PPP	Energy	0.474980118
Rural	Higher	Sao Tome and Principe	Local Currency	Energy	7035.95021
Rural	Middle	Sao Tome and Principe	US$	Energy	4.171992666
Rural	Middle	Sao Tome and Principe	$PPP	Energy	5.209968562
Rural	Middle	Sao Tome and Principe	Local Currency	Energy	77176.02906
Rural	Lowest	Sao Tome and Principe	US$	Energy	0.163994938
Rural	Lowest	Sao Tome and Principe	$PPP	Energy	0.204796255
Rural	Lowest	Sao Tome and Principe	Local Currency	Energy	3033.676982
Rural	Low	Sao Tome and Principe	US$	Energy	3.09356483
Rural	Low	Sao Tome and Principe	$PPP	Energy	3.863231985
Rural	Low	Sao Tome and Principe	Local Currency	Energy	57226.62247
Rural	All	Sao Tome and Principe	US$	Energy	7.809902824
Rural	All	Sao Tome and Principe	$PPP	Energy	9.75297692
Rural	All	Sao Tome and Principe	Local Currency	Energy	144472.2787
Urban	Higher	Sao Tome and Principe	US$	Energy	7.151355102
Urban	Higher	Sao Tome and Principe	$PPP	Energy	8.930585031
Urban	Higher	Sao Tome and Principe	Local Currency	Energy	132290.067
Urban	Middle	Sao Tome and Principe	US$	Energy	18.54024806
Urban	Middle	Sao Tome and Principe	$PPP	Energy	23.15299121
Urban	Middle	Sao Tome and Principe	Local Currency	Energy	342968.6573
Urban	Lowest	Sao Tome and Principe	US$	Energy	0.236081657
Urban	Lowest	Sao Tome and Principe	$PPP	Energy	0.294817874
Urban	Lowest	Sao Tome and Principe	Local Currency	Energy	4367.180448
Urban	Low	Sao Tome and Principe	US$	Energy	6.96856985
Urban	Low	Sao Tome and Principe	$PPP	Energy	8.702323504
Urban	Low	Sao Tome and Principe	Local Currency	Energy	128908.7954
Urban	All	Sao Tome and Principe	US$	Energy	32.89625467
Urban	All	Sao Tome and Principe	$PPP	Energy	41.08071762
Urban	All	Sao Tome and Principe	Local Currency	Energy	608534.7001
National	Higher	Senegal	US$	Energy	0
National	Higher	Senegal	$PPP	Energy	0
National	Higher	Senegal	Local Currency	Energy	0
National	Middle	Senegal	US$	Energy	37.98576702
National	Middle	Senegal	$PPP	Energy	61.49195351
National	Middle	Senegal	Local Currency	Energy	18813.47757
National	Lowest	Senegal	US$	Energy	153.3828727
National	Lowest	Senegal	$PPP	Energy	248.2985923
National	Lowest	Senegal	Local Currency	Energy	75967.0124
National	Low	Senegal	US$	Energy	173.1091636
National	Low	Senegal	$PPP	Energy	280.2318204
National	Low	Senegal	Local Currency	Energy	85736.99101
National	All	Senegal	US$	Energy	364.4778033
National	All	Senegal	$PPP	Energy	590.0223661
National	All	Senegal	Local Currency	Energy	180517.481
Rural	Higher	Senegal	US$	Energy	0
Rural	Higher	Senegal	$PPP	Energy	0
Rural	Higher	Senegal	Local Currency	Energy	0
Rural	Middle	Senegal	US$	Energy	0.014354208
Rural	Middle	Senegal	$PPP	Energy	0.023236817
Rural	Middle	Senegal	Local Currency	Energy	7.109309484
Rural	Lowest	Senegal	US$	Energy	65.41763932
Rural	Lowest	Senegal	$PPP	Energy	105.8990973
Rural	Lowest	Senegal	Local Currency	Energy	32399.85359
Rural	Low	Senegal	US$	Energy	14.13767206
Rural	Low	Senegal	$PPP	Energy	22.88628456
Rural	Low	Senegal	Local Currency	Energy	7002.064118
Rural	All	Senegal	US$	Energy	79.56966559
Rural	All	Senegal	$PPP	Energy	128.8086186
Rural	All	Senegal	Local Currency	Energy	39409.02702
Urban	Higher	Senegal	US$	Energy	0
Urban	Higher	Senegal	$PPP	Energy	0
Urban	Higher	Senegal	Local Currency	Energy	0
Urban	Middle	Senegal	US$	Energy	37.97141281
Urban	Middle	Senegal	$PPP	Energy	61.46871669
Urban	Middle	Senegal	Local Currency	Energy	18806.36826
Urban	Lowest	Senegal	US$	Energy	87.96523335
Urban	Lowest	Senegal	$PPP	Energy	142.399495
Urban	Lowest	Senegal	Local Currency	Energy	43567.15881
Urban	Low	Senegal	US$	Energy	158.9714915
Urban	Low	Senegal	$PPP	Energy	257.3455358
Urban	Low	Senegal	Local Currency	Energy	78734.9269
Urban	All	Senegal	US$	Energy	284.9081377
Urban	All	Senegal	$PPP	Energy	461.2137475
Urban	All	Senegal	Local Currency	Energy	141108.454
National	Higher	Serbia	US$	Energy	128.0511095
National	Higher	Serbia	$PPP	Energy	222.3018946
National	Higher	Serbia	Local Currency	Energy	9953.276115
National	Middle	Serbia	US$	Energy	713.7259764
National	Middle	Serbia	$PPP	Energy	1239.057102
National	Middle	Serbia	Local Currency	Energy	55477.1586
National	Lowest	Serbia	US$	Energy	3.36416073
National	Lowest	Serbia	$PPP	Energy	5.840318812
National	Lowest	Serbia	Local Currency	Energy	261.492624
National	Low	Serbia	US$	Energy	269.6783679
National	Low	Serbia	$PPP	Energy	468.1725314
National	Low	Serbia	Local Currency	Energy	20961.81179
National	All	Serbia	US$	Energy	1114.819615
National	All	Serbia	$PPP	Energy	1935.371847
National	All	Serbia	Local Currency	Energy	86653.73912
Rural	Higher	Serbia	US$	Energy	22.16561047
Rural	Higher	Serbia	$PPP	Energy	38.48039442
Rural	Higher	Serbia	Local Currency	Energy	1722.909251
Rural	Middle	Serbia	US$	Energy	260.5818251
Rural	Middle	Serbia	$PPP	Energy	452.3805659
Rural	Middle	Serbia	Local Currency	Energy	20254.74722
Rural	Lowest	Serbia	US$	Energy	2.676568454
Rural	Lowest	Serbia	$PPP	Energy	4.646630868
Rural	Lowest	Serbia	Local Currency	Energy	208.04681
Rural	Low	Serbia	US$	Energy	153.1541034
Rural	Low	Serbia	$PPP	Energy	265.8817051
Rural	Low	Serbia	Local Currency	Energy	11904.50504
Rural	All	Serbia	US$	Energy	438.5781074
Rural	All	Serbia	$PPP	Energy	761.3892963
Rural	All	Serbia	Local Currency	Energy	34090.20832
Urban	Higher	Serbia	US$	Energy	105.8854991
Urban	Higher	Serbia	$PPP	Energy	183.8215002
Urban	Higher	Serbia	Local Currency	Energy	8230.366864
Urban	Middle	Serbia	US$	Energy	453.1441513
Urban	Middle	Serbia	$PPP	Energy	786.6765365
Urban	Middle	Serbia	Local Currency	Energy	35222.41138
Urban	Lowest	Serbia	US$	Energy	0.687592277
Urban	Lowest	Serbia	$PPP	Energy	1.193687946
Urban	Lowest	Serbia	Local Currency	Energy	53.44581404
Urban	Low	Serbia	US$	Energy	116.5242645
Urban	Low	Serbia	$PPP	Energy	202.2908263
Urban	Low	Serbia	Local Currency	Energy	9057.306748
Urban	All	Serbia	US$	Energy	676.2415072
Urban	All	Serbia	$PPP	Energy	1173.982551
Urban	All	Serbia	Local Currency	Energy	52563.5308
National	Higher	Sierra Leone	US$	Energy	2.852760965
National	Higher	Sierra Leone	$PPP	Energy	5.067300344
National	Higher	Sierra Leone	Local Currency	Energy	11348.53281
National	Middle	Sierra Leone	US$	Energy	32.53603
National	Middle	Sierra Leone	$PPP	Energy	57.79307768
National	Middle	Sierra Leone	Local Currency	Energy	129431.1751
National	Lowest	Sierra Leone	US$	Energy	59.3122818
National	Lowest	Sierra Leone	$PPP	Energy	105.3551804
National	Lowest	Sierra Leone	Local Currency	Energy	235949.4484
National	Low	Sierra Leone	US$	Energy	111.8150574
National	Low	Sierra Leone	$PPP	Energy	198.6147755
National	Low	Sierra Leone	Local Currency	Energy	444810.085
National	All	Sierra Leone	US$	Energy	206.5161301
National	All	Sierra Leone	$PPP	Energy	366.8303339
National	All	Sierra Leone	Local Currency	Energy	821539.2413
Rural	Higher	Sierra Leone	US$	Energy	0
Rural	Higher	Sierra Leone	$PPP	Energy	0
Rural	Higher	Sierra Leone	Local Currency	Energy	0
Rural	Middle	Sierra Leone	US$	Energy	2.740743284
Rural	Middle	Sierra Leone	$PPP	Energy	4.868325653
Rural	Middle	Sierra Leone	Local Currency	Energy	10902.91667
Rural	Lowest	Sierra Leone	US$	Energy	36.89509988
Rural	Lowest	Sierra Leone	$PPP	Energy	65.5360034
Rural	Lowest	Sierra Leone	Local Currency	Energy	146771.9366
Rural	Low	Sierra Leone	US$	Energy	28.58203639
Rural	Low	Sierra Leone	$PPP	Energy	50.76968053
Rural	Low	Sierra Leone	Local Currency	Energy	113701.8424
Rural	All	Sierra Leone	US$	Energy	68.21787955
Rural	All	Sierra Leone	$PPP	Energy	121.1740096
Rural	All	Sierra Leone	Local Currency	Energy	271376.6957
Urban	Higher	Sierra Leone	US$	Energy	2.852760965
Urban	Higher	Sierra Leone	$PPP	Energy	5.067300344
Urban	Higher	Sierra Leone	Local Currency	Energy	11348.53281
Urban	Middle	Sierra Leone	US$	Energy	29.79528672
Urban	Middle	Sierra Leone	$PPP	Energy	52.92475202
Urban	Middle	Sierra Leone	Local Currency	Energy	118528.2585
Urban	Lowest	Sierra Leone	US$	Energy	22.41718192
Urban	Lowest	Sierra Leone	$PPP	Energy	39.81917696
Urban	Lowest	Sierra Leone	Local Currency	Energy	89177.5118
Urban	Low	Sierra Leone	US$	Energy	83.23302097
Urban	Low	Sierra Leone	$PPP	Energy	147.845095
Urban	Low	Sierra Leone	Local Currency	Energy	331108.2425
Urban	All	Sierra Leone	US$	Energy	138.2982506
Urban	All	Sierra Leone	$PPP	Energy	245.6563243
Urban	All	Sierra Leone	Local Currency	Energy	550162.5456
National	Higher	South Africa	US$	Energy	2493.271463
National	Higher	South Africa	$PPP	Energy	3192.800486
National	Higher	South Africa	Local Currency	Energy	18253.24038
National	Middle	South Africa	US$	Energy	1313.264221
National	Middle	South Africa	$PPP	Energy	1681.72247
National	Middle	South Africa	Local Currency	Energy	9614.407363
National	Lowest	South Africa	US$	Energy	661.082269
National	Lowest	South Africa	$PPP	Energy	846.55996
National	Lowest	South Africa	Local Currency	Energy	4839.783291
National	Low	South Africa	US$	Energy	1211.681294
National	Low	South Africa	$PPP	Energy	1551.638753
National	Low	South Africa	Local Currency	Energy	8870.718752
National	All	South Africa	US$	Energy	5679.299246
National	All	South Africa	$PPP	Energy	7272.721669
National	All	South Africa	Local Currency	Energy	41578.14978
Rural	Higher	South Africa	US$	Energy	120.122557
Rural	Higher	South Africa	$PPP	Energy	153.8249501
Rural	Higher	South Africa	Local Currency	Energy	879.4172395
Rural	Middle	South Africa	US$	Energy	154.6307874
Rural	Middle	South Africa	$PPP	Energy	198.0150419
Rural	Middle	South Africa	Local Currency	Energy	1132.051995
Rural	Lowest	South Africa	US$	Energy	335.7508982
Rural	Lowest	South Africa	$PPP	Energy	429.9514301
Rural	Lowest	South Africa	Local Currency	Energy	2458.032326
Rural	Low	South Africa	US$	Energy	363.9156699
Rural	Low	South Africa	$PPP	Energy	466.0182997
Rural	Low	South Africa	Local Currency	Energy	2664.22662
Rural	All	South Africa	US$	Energy	974.4199125
Rural	All	South Africa	$PPP	Energy	1247.809722
Rural	All	South Africa	Local Currency	Energy	7133.72818
Urban	Higher	South Africa	US$	Energy	2373.148906
Urban	Higher	South Africa	$PPP	Energy	3038.975536
Urban	Higher	South Africa	Local Currency	Energy	17373.82314
Urban	Middle	South Africa	US$	Energy	1158.633434
Urban	Middle	South Africa	$PPP	Energy	1483.707428
Urban	Middle	South Africa	Local Currency	Energy	8482.355368
Urban	Lowest	South Africa	US$	Energy	325.3313708
Urban	Lowest	South Africa	$PPP	Energy	416.6085299
Urban	Lowest	South Africa	Local Currency	Energy	2381.750966
Urban	Low	South Africa	US$	Energy	847.7656239
Urban	Low	South Africa	$PPP	Energy	1085.620453
Urban	Low	South Africa	Local Currency	Energy	6206.492132
Urban	All	South Africa	US$	Energy	4704.879334
Urban	All	South Africa	$PPP	Energy	6024.911948
Urban	All	South Africa	Local Currency	Energy	34444.4216
National	Higher	Sri Lanka	US$	Energy	8.478445305
National	Higher	Sri Lanka	$PPP	Energy	15.57191261
National	Higher	Sri Lanka	Local Currency	Energy	958.60694
National	Middle	Sri Lanka	US$	Energy	133.6671531
National	Middle	Sri Lanka	$PPP	Energy	245.4993989
National	Middle	Sri Lanka	Local Currency	Energy	15112.943
National	Lowest	Sri Lanka	US$	Energy	182.3153108
National	Lowest	Sri Lanka	$PPP	Energy	334.8489003
National	Lowest	Sri Lanka	Local Currency	Energy	20613.2983
National	Low	Sri Lanka	US$	Energy	542.7549253
National	Low	Sri Lanka	$PPP	Energy	996.8492994
National	Low	Sri Lanka	Local Currency	Energy	61366.04287
National	All	Sri Lanka	US$	Energy	867.2158345
National	All	Sri Lanka	$PPP	Energy	1592.769511
National	All	Sri Lanka	Local Currency	Energy	98050.89111
Rural	Higher	Sri Lanka	US$	Energy	1.718360776
Rural	Higher	Sri Lanka	$PPP	Energy	3.156022462
Rural	Higher	Sri Lanka	Local Currency	Energy	194.2847427
Rural	Middle	Sri Lanka	US$	Energy	75.54205029
Rural	Middle	Sri Lanka	$PPP	Energy	138.7440931
Rural	Middle	Sri Lanka	Local Currency	Energy	8541.086374
Rural	Lowest	Sri Lanka	US$	Energy	162.2132777
Rural	Lowest	Sri Lanka	$PPP	Energy	297.928558
Rural	Lowest	Sri Lanka	Local Currency	Energy	18340.48203
Rural	Low	Sri Lanka	US$	Energy	428.4707064
Rural	Low	Sri Lanka	$PPP	Energy	786.9495119
Rural	Low	Sri Lanka	Local Currency	Energy	48444.61195
Rural	All	Sri Lanka	US$	Energy	667.9443952
Rural	All	Sri Lanka	$PPP	Energy	1226.778186
Rural	All	Sri Lanka	Local Currency	Energy	75520.4651
Urban	Higher	Sri Lanka	US$	Energy	6.76008453
Urban	Higher	Sri Lanka	$PPP	Energy	12.41589014
Urban	Higher	Sri Lanka	Local Currency	Energy	764.3221973
Urban	Middle	Sri Lanka	US$	Energy	58.12510282
Urban	Middle	Sri Lanka	$PPP	Energy	106.7553058
Urban	Middle	Sri Lanka	Local Currency	Energy	6571.856625
Urban	Lowest	Sri Lanka	US$	Energy	20.1020331
Urban	Lowest	Sri Lanka	$PPP	Energy	36.92034228
Urban	Lowest	Sri Lanka	Local Currency	Energy	2272.816271
Urban	Low	Sri Lanka	US$	Energy	114.2842188
Urban	Low	Sri Lanka	$PPP	Energy	209.8997875
Urban	Low	Sri Lanka	Local Currency	Energy	12921.43092
Urban	All	Sri Lanka	US$	Energy	199.2714393
Urban	All	Sri Lanka	$PPP	Energy	365.9913257
Urban	All	Sri Lanka	Local Currency	Energy	22530.42601
National	Higher	Swaziland	US$	Energy	1.645302017
National	Higher	Swaziland	$PPP	Energy	2.506295479
National	Higher	Swaziland	Local Currency	Energy	12.04525607
National	Middle	Swaziland	US$	Energy	7.519229361
National	Middle	Swaziland	$PPP	Energy	11.45407369
National	Middle	Swaziland	Local Currency	Energy	55.04827815
National	Lowest	Swaziland	US$	Energy	11.32378393
National	Lowest	Swaziland	$PPP	Energy	17.24956766
National	Lowest	Swaziland	Local Currency	Energy	82.90142218
National	Low	Swaziland	US$	Energy	14.72578947
National	Low	Swaziland	$PPP	Energy	22.431857
National	Low	Swaziland	Local Currency	Energy	107.8075047
National	All	Swaziland	US$	Energy	35.21410476
National	All	Swaziland	$PPP	Energy	53.64179379
National	All	Swaziland	Local Currency	Energy	257.802461
Rural	Higher	Swaziland	US$	Energy	0.093326176
Rural	Higher	Swaziland	$PPP	Energy	0.142164156
Rural	Higher	Swaziland	Local Currency	Energy	0.683240934
Rural	Middle	Swaziland	US$	Energy	2.347307397
Rural	Middle	Swaziland	$PPP	Energy	3.575663224
Rural	Middle	Swaziland	Local Currency	Energy	17.18463745
Rural	Lowest	Swaziland	US$	Energy	8.461001189
Rural	Lowest	Swaziland	$PPP	Energy	12.88867867
Rural	Lowest	Swaziland	Local Currency	Energy	61.94298971
Rural	Low	Swaziland	US$	Energy	6.511786733
Rural	Low	Swaziland	$PPP	Energy	9.9194321
Rural	Low	Swaziland	Local Currency	Energy	47.67279067
Rural	All	Swaziland	US$	Energy	17.41342148
Rural	All	Swaziland	$PPP	Energy	26.52593812
Rural	All	Swaziland	Local Currency	Energy	127.4836586
Urban	Higher	Swaziland	US$	Energy	1.551975845
Urban	Higher	Swaziland	$PPP	Energy	2.364131328
Urban	Higher	Swaziland	Local Currency	Energy	11.36201516
Urban	Middle	Swaziland	US$	Energy	5.171921972
